59.834426,30.1689239
59.9477156,30.220983
59.9477239,30.2209969
55.751149,37.615643
78.251387495,103.0517578125
51.6927398,39.2736092
55.8261785,49.1240023
51.5085059,-0.2161647
59.947189,30.220026
55.8053916,37.4970188
55.8108774,37.6464124
55.751149,37.615643
55.8388051,37.1751987
55.7801319,37.6129445
55.1567854,61.4180432
51.7118859,39.1865643
51.7474947,36.1884727
56.096616,47.2659633
47.2166629,38.9187943
54.7628733,32.0598561
56.8013128,60.6156545
69.2542949,33.3201985
60.000652,30.300219
50.4378191,30.440536
48.4642267,35.024147
55.6594866,37.2145458
51.0303209,59.8742648
56.3450941,43.8033563
46.9383038,142.7498581
59.9356632,30.2447728
68.9196417,33.0967123
50.4234765,30.4743188
55.8518535,37.3882278
50.4468716,30.4508733
55.8064136,37.5968958
55.7905097,37.5019122
57.7875979,27.6991681
49.9535454,36.3533809
57.1226574,65.5445603
54.8076218,56.0783063
55.7908312,37.4890452
57.1595964,65.5591143
59.9607246,30.289602
55.6773957,37.6310072
56.6458505,47.8685612
59.9282048,30.3821625
55.1789695,61.3357364
55.7995186,37.504779
55.6442091,37.5212225
55.5418551,37.5208484
55.843891,37.558113
50.4226113,30.4629723
55.2260675,61.2937234
55.653206,37.743755
55.1087493,82.975107
55.8109238,37.7174885
53.5137659,49.2955709
55.7605776,49.1671196
55.759102,37.6189789
59.8781306,30.3832702
59.831753,30.385813
55.660912,37.744469
55.7671726,37.4053549
55.8066025,37.586758
51.373961,143.2491512
60.042324,30.4082586
50.9663175,7.1569907
55.751148,37.615643
55.760044,37.5835
55.734386,37.859962
55.515606,37.686817
54.8122037,32.0409521
55.748273,37.6703678
55.4212783,37.7940068
59.8987257,30.4226461
51.2282658,58.5281448
60.0123837,30.2794182
56.8968146,60.6273965
59.677181,30.500233
55.7398945,37.5401836
55.1914928,61.3891493
55.737237,37.6323023
52.6091187,39.5780667
55.360039,86.173286
55.8874354,37.4577783
59.864399,30.509094
55.8681022,37.6060349
55.6812188,37.863711
53.2465946,50.2471344
58.5980533,49.5918982
55.5488509,37.5866818
57.7891398,35.8822643
55.8224015,49.0607231
55.1793003,61.3709117
53.5079601,49.4106502
69.019181,33.0909296
55.8625468,37.6628196
55.596439,37.159992
55.0549204,38.849133
55.8638507,37.566192
55.8277027,37.3533119
56.4599752,84.9660797
48.4844567,135.0777176
58.5481651,50.0484815
56.0001108,92.7978454
78.251387495,103.0517578125
53.2532538,50.2101163
55.6038572,38.072099
53.3305849,83.6910064
54.9909675,73.4006456
59.8713321,30.3400661
56.847004,60.6259241
55.7667307,37.5691575
59.923592,30.316631
55.8544941,37.444692
45.0473277,38.9444303
59.9183074,30.3224296
60.0358175,30.3341707
59.8644978,30.304455
54.7077796,55.8203978
55.984234,37.187546
78.251387495,103.0517578125
55.7394673,37.8543265
59.9388902,30.4539343
56.8452232,60.651213
55.7586936,37.6106756
52.6888958,41.4696813
55.1842039,61.3364393
60.031813,30.2364054
45.046032,41.897442
59.9597879,30.2230016
55.8052601,37.6116256
55.8023156,37.5838138
59.8591197,30.1790195
55.7371018,37.2477358
54.4817242,53.4683118
60.0176055,30.3822869
64.5277866,40.5390028
59.9387749,30.2750288
59.9408808,30.2657347
47.4784486,8.3137938
51.483777,45.8896865
19.3466268,98.4333118
54.4742438,37.6954258
59.5747748,30.1344968
55.8328013,37.3012036
55.7456166,37.863397
56.2321009,43.8746696
55.9089619,37.7251743
55.3647249,86.0601259
59.9208698,30.4785003
55.1415,37.8901933
59.902634,30.295273
56.1082192,40.3398049
55.740921,37.539436
51.653557,35.683325
53.2434693,50.212098
50.974739,7.137901
55.758682,37.636463
45.423699,-75.6818109
53.9125351,27.4475007
55.7022703,37.7341781
55.7568184,60.69185
59.9386839,30.2306977
59.877007,30.26429
61.9390354,30.5938983
59.9054911,29.8133444
56.835087,60.548013
64.543518,40.576504
51.6034732,45.9798143
54.9644292,82.9492922
55.6609104,37.9080402
55.735287,37.621639
55.9274831,37.8444472
54.6637755,39.648513
59.941696,30.44338
56.66695,66.292389
55.8480233,37.496483
50.6254437,36.6512084
55.9610721,38.0471712
47.8454479,35.1149231
55.9675939,37.9105213
55.9943567,92.7575019
54.9645812,82.9491495
55.6789371,37.5157051
52.2534516,21.0508457
55.6713666,37.7899806
54.7260576,20.4789545
55.8327901,37.4482945
55.775013,37.6989756
61.0153287,69.0597906
54.9985231,73.3628167
54.2015731,37.62784
64.5588693,39.8243233
48.6879532,9.693148
55.6957045,37.6255527
57.523641,32.9643311
54.9748446,73.3817229
55.623909,37.609722
54.7456988,83.0473875
54.9778664,83.0475163
55.7635819,37.41337
60.0217987,30.3250456
55.726089,37.578969
54.2559452,48.3425839
55.7943141,37.5090266
57.0333145,40.9777531
55.6692774,37.4995809
59.9288448,30.304964
55.7150567,37.8018498
55.782327,37.561283
56.2351248,43.9533878
56.2294235,43.9530855
59.9578488,30.3289576
47.2211493,38.8886196
55.6709173,37.6234209
59.9406959,30.4807917
55.8066755,37.4629877
59.8277829,30.1850901
59.9998888,30.2688338
59.45143,30.2949768
50.4686151,30.4835772
60.0757728,30.3367917
54.7705923,32.0591967
56.7826711,60.6086525
59.89871,30.4917684
55.6563949,37.5177615
55.6738464,37.4956902
54.9041633,39.2852401
54.8614855,83.080077
55.8444256,37.359655
55.1885668,61.3853277
55.7514956,37.2130255
59.9278636,30.3597541
55.6901039,37.9050139
55.7838399,37.5657326
50.2833968,28.6202345
55.0266953,73.3435519
59.9214841,30.452425
55.8829864,37.459131
58.0097706,55.9599524
55.7662633,37.6042122
55.579043,37.6771935
55.5913355,37.6529903
59.8160717,30.3130697
55.7415875,37.5528067
53.9071218,27.5422712
56.289185,43.9430058
56.8068935,60.6206691
56.3546318,41.3312493
59.9994135,30.3144722
59.9571045,30.3544485
56.0621021,92.9855971
56.8149889,60.6074013
55.6673983,37.5213131
55.744095,37.567677
59.8370683,30.5027648
59.9129545,30.4505782
55.7530652,38.0089807
56.7943532,60.5856326
56.8182918,60.5906691
53.9220857,27.5685965
56.2229152,43.856749
47.2308434,39.7260022
55.7172634,37.6736872
53.5063447,49.2988553
55.8073723,38.9539979
60.055269,30.3286336
55.1743595,61.396367
55.8908825,37.5426391
59.943975,30.3539702
57.7892144,39.8330108
59.4230502,30.1237107
55.6684767,37.8839145
59.9424273,30.2765206
55.915332,37.7438557
55.897457,37.473595
48.57768,44.4273269
43.3208667,45.6932866
55.7764372,37.5520935
55.7571136,37.6589513
53.8972082,30.3383593
59.8315776,30.2186475
55.8020921,37.5242414
51.4774407,46.1561909
53.7426719,91.4293246
59.9359093,30.322798
50.444286,30.524639
48.6451605,44.4125736
59.9924613,30.6485429
59.9517954,30.2895036
56.7362277,37.1644007
55.751148,37.615643
59.9865446,30.2869872
55.8574101,37.5680969
55.7659531,37.8274211
57.0565797,34.9924289
60.02113,30.28792
55.6596281,37.5941775
47.260138,38.919009
50.4543706,30.4874764
55.6696912,37.2794816
59.9356701,30.2446908
55.6364476,37.6574821
53.70918,49.7420441
59.9488957,30.3930118
55.6762923,37.6257008
53.2348313,50.2437049
55.1777221,61.2950018
55.776942,37.7238935
55.7820041,49.141384
59.9101987,30.3151172
59.8523534,30.2706292
55.6534598,37.5628039
48.4663599,35.0437754
56.8340767,60.6177985
55.7796308,37.6680667
55.1299807,61.3672861
48.4277797,35.0622742
44.8145692,43.1842432
59.581723,30.1246911
59.9847192,30.3093008
55.6701677,37.2783448
47.2199161,38.8521252
56.8748004,53.2452063
55.7503258,37.5407493
47.2296372,39.7336971
48.7639632,44.7930696
55.9828126,37.2025041
53.1856897,50.1003991
54.8539149,83.0456188
53.9113782,27.4121492
53.958939,27.6099578
